profile,x,y,z,psi_sq_target,sigma_sq,long_count,freq_long,first_event_count,hist_first,in_mask
P2_uniform_envelope,19,21,9,0.000444,0.000592,315,0.052500,0,0.000000,0
P2_uniform_envelope,19,21,10,0.000590,0.000787,321,0.053500,0,0.000000,0
P2_uniform_envelope,19,21,11,0.000702,0.000936,345,0.057500,0,0.000000,0
P2_uniform_envelope,19,21,12,0.000744,0.000993,341,0.056833,0,0.000000,0
P2_uniform_envelope,19,21,13,0.000702,0.000936,375,0.062500,0,0.000000,0
P2_uniform_envelope,19,21,14,0.000590,0.000787,323,0.053833,0,0.000000,0
P2_uniform_envelope,19,21,15,0.000444,0.000592,368,0.061333,0,0.000000,0
P2_uniform_envelope,19,21,16,0.000300,0.000400,315,0.052500,0,0.000000,0
P2_uniform_envelope,19,21,17,0.000184,0.000246,280,0.046667,0,0.000000,0
P2_uniform_envelope,19,21,18,0.000103,0.000138,287,0.047833,0,0.000000,0
P2_uniform_envelope,19,21,19,0.000053,0.000071,279,0.046500,0,0.000000,0
P2_uniform_envelope,19,21,20,0.000026,0.000034,265,0.044167,0,0.000000,0
P2_uniform_envelope,19,21,21,0.000012,0.000015,243,0.040500,0,0.000000,0
P2_uniform_envelope,19,21,22,0.000005,0.000007,258,0.043000,0,0.000000,0
P2_uniform_envelope,19,21,23,0.000002,0.000003,301,0.050167,0,0.000000,0
P2_uniform_envelope,19,22,0,0.000000,0.000000,302,0.050333,0,0.000000,0
P2_uniform_envelope,19,22,1,0.000001,0.000001,292,0.048667,0,0.000000,0
P2_uniform_envelope,19,22,2,0.000002,0.000003,298,0.049667,0,0.000000,0
P2_uniform_envelope,19,22,3,0.000005,0.000007,286,0.047667,0,0.000000,0
P2_uniform_envelope,19,22,4,0.000011,0.000014,288,0.048000,0,0.000000,0
P2_uniform_envelope,19,22,5,0.000021,0.000028,283,0.047167,0,0.000000,0
P2_uniform_envelope,19,22,6,0.000040,0.000053,286,0.047667,0,0.000000,0
P2_uniform_envelope,19,22,7,0.000069,0.000091,290,0.048333,0,0.000000,0
P2_uniform_envelope,19,22,8,0.000109,0.000145,306,0.051000,0,0.000000,0
P2_uniform_envelope,19,22,9,0.000157,0.000209,329,0.054833,0,0.000000,0
P2_uniform_envelope,19,22,10,0.000205,0.000273,325,0.054167,0,0.000000,0
P2_uniform_envelope,19,22,11,0.000241,0.000322,323,0.053833,0,0.000000,0
P2_uniform_envelope,19,22,12,0.000255,0.000340,330,0.055000,0,0.000000,0
P2_uniform_envelope,19,22,13,0.000241,0.000322,341,0.056833,0,0.000000,0
P2_uniform_envelope,19,22,14,0.000205,0.000273,339,0.056500,0,0.000000,0
P2_uniform_envelope,19,22,15,0.000157,0.000209,297,0.049500,0,0.000000,0
P2_uniform_envelope,19,22,16,0.000109,0.000145,331,0.055167,0,0.000000,0
P2_uniform_envelope,19,22,17,0.000069,0.000091,308,0.051333,0,0.000000,0
P2_uniform_envelope,19,22,18,0.000040,0.000053,297,0.049500,0,0.000000,0
P2_uniform_envelope,19,22,19,0.000021,0.000028,272,0.045333,0,0.000000,0
P2_uniform_envelope,19,22,20,0.000011,0.000014,256,0.042667,0,0.000000,0
P2_uniform_envelope,19,22,21,0.000005,0.000007,287,0.047833,0,0.000000,0
P2_uniform_envelope,19,22,22,0.000002,0.000003,274,0.045667,0,0.000000,0
P2_uniform_envelope,19,22,23,0.000001,0.000001,296,0.049333,0,0.000000,0
P2_uniform_envelope,19,23,0,0.000000,0.000000,291,0.048500,0,0.000000,0
P2_uniform_envelope,19,23,1,0.000000,0.000001,305,0.050833,0,0.000000,0
P2_uniform_envelope,19,23,2,0.000001,0.000001,297,0.049500,0,0.000000,0
P2_uniform_envelope,19,23,3,0.000002,0.000003,273,0.045500,0,0.000000,0
P2_uniform_envelope,19,23,4,0.000004,0.000006,259,0.043167,0,0.000000,0
P2_uniform_envelope,19,23,5,0.000008,0.000011,269,0.044833,0,0.000000,0
P2_uniform_envelope,19,23,6,0.000015,0.000019,292,0.048667,0,0.000000,0
P2_uniform_envelope,19,23,7,0.000024,0.000033,326,0.054333,0,0.000000,0
P2_uniform_envelope,19,23,8,0.000038,0.000050,299,0.049833,0,0.000000,0
P2_uniform_envelope,19,23,9,0.000053,0.000071,305,0.050833,0,0.000000,0
P2_uniform_envelope,19,23,10,0.000069,0.000091,313,0.052167,0,0.000000,0
P2_uniform_envelope,19,23,11,0.000080,0.000106,362,0.060333,0,0.000000,0
P2_uniform_envelope,19,23,12,0.000084,0.000112,327,0.054500,0,0.000000,0
P2_uniform_envelope,19,23,13,0.000080,0.000106,343,0.057167,0,0.000000,0
P2_uniform_envelope,19,23,14,0.000069,0.000091,325,0.054167,0,0.000000,0
P2_uniform_envelope,19,23,15,0.000053,0.000071,310,0.051667,0,0.000000,0
P2_uniform_envelope,19,23,16,0.000038,0.000050,344,0.057333,0,0.000000,0
P2_uniform_envelope,19,23,17,0.000024,0.000033,301,0.050167,0,0.000000,0
P2_uniform_envelope,19,23,18,0.000015,0.000019,277,0.046167,0,0.000000,0
P2_uniform_envelope,19,23,19,0.000008,0.000011,273,0.045500,0,0.000000,0
P2_uniform_envelope,19,23,20,0.000004,0.000006,274,0.045667,0,0.000000,0
P2_uniform_envelope,19,23,21,0.000002,0.000003,272,0.045333,0,0.000000,0
P2_uniform_envelope,19,23,22,0.000001,0.000001,297,0.049500,0,0.000000,0
P2_uniform_envelope,19,23,23,0.000000,0.000001,314,0.052333,0,0.000000,0
P2_uniform_envelope,20,0,0,0.000000,0.000000,310,0.051667,0,0.000000,0
P2_uniform_envelope,20,0,1,0.000000,0.000000,275,0.045833,0,0.000000,0
P2_uniform_envelope,20,0,2,0.000000,0.000000,283,0.047167,0,0.000000,0
P2_uniform_envelope,20,0,3,0.000000,0.000001,308,0.051333,0,0.000000,0
P2_uniform_envelope,20,0,4,0.000001,0.000001,288,0.048000,0,0.000000,0
P2_uniform_envelope,20,0,5,0.000002,0.000002,282,0.047000,0,0.000000,0
P2_uniform_envelope,20,0,6,0.000003,0.000004,297,0.049500,0,0.000000,0
P2_uniform_envelope,20,0,7,0.000004,0.000006,274,0.045667,0,0.000000,0
P2_uniform_envelope,20,0,8,0.000006,0.000009,307,0.051167,0,0.000000,0
P2_uniform_envelope,20,0,9,0.000009,0.000012,312,0.052000,0,0.000000,0
P2_uniform_envelope,20,0,10,0.000011,0.000015,338,0.056333,0,0.000000,0
P2_uniform_envelope,20,0,11,0.000013,0.000017,315,0.052500,0,0.000000,0
P2_uniform_envelope,20,0,12,0.000013,0.000018,354,0.059000,0,0.000000,0
P2_uniform_envelope,20,0,13,0.000013,0.000017,329,0.054833,0,0.000000,0
P2_uniform_envelope,20,0,14,0.000011,0.000015,341,0.056833,0,0.000000,0
P2_uniform_envelope,20,0,15,0.000009,0.000012,352,0.058667,0,0.000000,0
P2_uniform_envelope,20,0,16,0.000006,0.000009,307,0.051167,0,0.000000,0
P2_uniform_envelope,20,0,17,0.000004,0.000006,334,0.055667,0,0.000000,0
P2_uniform_envelope,20,0,18,0.000003,0.000004,281,0.046833,0,0.000000,0
P2_uniform_envelope,20,0,19,0.000002,0.000002,296,0.049333,0,0.000000,0
P2_uniform_envelope,20,0,20,0.000001,0.000001,289,0.048167,0,0.000000,0
P2_uniform_envelope,20,0,21,0.000000,0.000001,290,0.048333,0,0.000000,0
P2_uniform_envelope,20,0,22,0.000000,0.000000,305,0.050833,0,0.000000,0
P2_uniform_envelope,20,0,23,0.000000,0.000000,291,0.048500,0,0.000000,0
P2_uniform_envelope,20,1,0,0.000000,0.000000,276,0.046000,0,0.000000,0
P2_uniform_envelope,20,1,1,0.000000,0.000000,289,0.048167,0,0.000000,0
P2_uniform_envelope,20,1,2,0.000000,0.000001,301,0.050167,0,0.000000,0
P2_uniform_envelope,20,1,3,0.000001,0.000001,301,0.050167,0,0.000000,0
P2_uniform_envelope,20,1,4,0.000002,0.000003,270,0.045000,0,0.000000,0
P2_uniform_envelope,20,1,5,0.000004,0.000006,291,0.048500,0,0.000000,0
P2_uniform_envelope,20,1,6,0.000007,0.000010,267,0.044500,0,0.000000,0
P2_uniform_envelope,20,1,7,0.000012,0.000016,273,0.045500,0,0.000000,0
P2_uniform_envelope,20,1,8,0.000018,0.000025,295,0.049167,0,0.000000,0
P2_uniform_envelope,20,1,9,0.000026,0.000034,312,0.052000,0,0.000000,0
P2_uniform_envelope,20,1,10,0.000033,0.000044,334,0.055667,0,0.000000,0
P2_uniform_envelope,20,1,11,0.000038,0.000050,335,0.055833,0,0.000000,0
P2_uniform_envelope,20,1,12,0.000040,0.000053,354,0.059000,0,0.000000,0
P2_uniform_envelope,20,1,13,0.000038,0.000050,335,0.055833,0,0.000000,0
P2_uniform_envelope,20,1,14,0.000033,0.000044,337,0.056167,0,0.000000,0
P2_uniform_envelope,20,1,15,0.000026,0.000034,300,0.050000,0,0.000000,0
P2_uniform_envelope,20,1,16,0.000018,0.000025,287,0.047833,0,0.000000,0
P2_uniform_envelope,20,1,17,0.000012,0.000016,273,0.045500,0,0.000000,0
P2_uniform_envelope,20,1,18,0.000007,0.000010,254,0.042333,0,0.000000,0
P2_uniform_envelope,20,1,19,0.000004,0.000006,263,0.043833,0,0.000000,0
P2_uniform_envelope,20,1,20,0.000002,0.000003,276,0.046000,0,0.000000,0
P2_uniform_envelope,20,1,21,0.000001,0.000001,289,0.048167,0,0.000000,0
P2_uniform_envelope,20,1,22,0.000000,0.000001,279,0.046500,0,0.000000,0
P2_uniform_envelope,20,1,23,0.000000,0.000000,295,0.049167,0,0.000000,0
P2_uniform_envelope,20,2,0,0.000000,0.000000,312,0.052000,0,0.000000,0
P2_uniform_envelope,20,2,1,0.000000,0.000001,309,0.051500,0,0.000000,0
P2_uniform_envelope,20,2,2,0.000001,0.000002,271,0.045167,0,0.000000,0
P2_uniform_envelope,20,2,3,0.000003,0.000003,300,0.050000,0,0.000000,0
P2_uniform_envelope,20,2,4,0.000005,0.000007,254,0.042333,0,0.000000,0
P2_uniform_envelope,20,2,5,0.000011,0.000014,288,0.048000,0,0.000000,0
P2_uniform_envelope,20,2,6,0.000019,0.000026,267,0.044500,0,0.000000,0
P2_uniform_envelope,20,2,7,0.000033,0.000044,282,0.047000,0,0.000000,0
P2_uniform_envelope,20,2,8,0.000051,0.000068,284,0.047333,0,0.000000,0
P2_uniform_envelope,20,2,9,0.000072,0.000096,318,0.053000,0,0.000000,0
P2_uniform_envelope,20,2,10,0.000093,0.000124,342,0.057000,0,0.000000,0
P2_uniform_envelope,20,2,11,0.000109,0.000145,335,0.055833,0,0.000000,0
P2_uniform_envelope,20,2,12,0.000114,0.000153,332,0.055333,0,0.000000,0
P2_uniform_envelope,20,2,13,0.000109,0.000145,353,0.058833,0,0.000000,0
P2_uniform_envelope,20,2,14,0.000093,0.000124,326,0.054333,0,0.000000,0
P2_uniform_envelope,20,2,15,0.000072,0.000096,321,0.053500,0,0.000000,0
P2_uniform_envelope,20,2,16,0.000051,0.000068,313,0.052167,0,0.000000,0
P2_uniform_envelope,20,2,17,0.000033,0.000044,288,0.048000,0,0.000000,0
P2_uniform_envelope,20,2,18,0.000019,0.000026,258,0.043000,0,0.000000,0
P2_uniform_envelope,20,2,19,0.000011,0.000014,247,0.041167,0,0.000000,0
P2_uniform_envelope,20,2,20,0.000005,0.000007,281,0.046833,0,0.000000,0
P2_uniform_envelope,20,2,21,0.000003,0.000003,262,0.043667,0,0.000000,0
P2_uniform_envelope,20,2,22,0.000001,0.000002,277,0.046167,0,0.000000,0
P2_uniform_envelope,20,2,23,0.000000,0.000001,301,0.050167,0,0.000000,0
P2_uniform_envelope,20,3,0,0.000000,0.000001,307,0.051167,0,0.000000,0
P2_uniform_envelope,20,3,1,0.000001,0.000001,286,0.047667,0,0.000000,0
P2_uniform_envelope,20,3,2,0.000003,0.000003,275,0.045833,0,0.000000,0
P2_uniform_envelope,20,3,3,0.000006,0.000008,291,0.048500,0,0.000000,0
P2_uniform_envelope,20,3,4,0.000013,0.000017,259,0.043167,0,0.000000,0
P2_uniform_envelope,20,3,5,0.000026,0.000034,280,0.046667,0,0.000000,0
P2_uniform_envelope,20,3,6,0.000048,0.000064,289,0.048167,0,0.000000,0
P2_uniform_envelope,20,3,7,0.000084,0.000112,256,0.042667,0,0.000000,0
P2_uniform_envelope,20,3,8,0.000134,0.000179,299,0.049833,0,0.000000,0
P2_uniform_envelope,20,3,9,0.000194,0.000259,287,0.047833,0,0.000000,0
P2_uniform_envelope,20,3,10,0.000255,0.000340,328,0.054667,0,0.000000,0
P2_uniform_envelope,20,3,11,0.000300,0.000400,311,0.051833,0,0.000000,0
P2_uniform_envelope,20,3,12,0.000317,0.000423,370,0.061667,0,0.000000,0
P2_uniform_envelope,20,3,13,0.000300,0.000400,329,0.054833,0,0.000000,0
P2_uniform_envelope,20,3,14,0.000255,0.000340,310,0.051667,0,0.000000,0
P2_uniform_envelope,20,3,15,0.000194,0.000259,311,0.051833,0,0.000000,0
P2_uniform_envelope,20,3,16,0.000134,0.000179,285,0.047500,0,0.000000,0
P2_uniform_envelope,20,3,17,0.000084,0.000112,293,0.048833,0,0.000000,0
P2_uniform_envelope,20,3,18,0.000048,0.000064,277,0.046167,0,0.000000,0
P2_uniform_envelope,20,3,19,0.000026,0.000034,284,0.047333,0,0.000000,0
P2_uniform_envelope,20,3,20,0.000013,0.000017,267,0.044500,0,0.000000,0
P2_uniform_envelope,20,3,21,0.000006,0.000008,271,0.045167,0,0.000000,0
P2_uniform_envelope,20,3,22,0.000003,0.000003,242,0.040333,0,0.000000,0
P2_uniform_envelope,20,3,23,0.000001,0.000001,282,0.047000,0,0.000000,0
P2_uniform_envelope,20,4,0,0.000001,0.000001,285,0.047500,0,0.000000,0
P2_uniform_envelope,20,4,1,0.000002,0.000003,300,0.050000,0,0.000000,0
P2_uniform_envelope,20,4,2,0.000005,0.000007,265,0.044167,0,0.000000,0
P2_uniform_envelope,20,4,3,0.000013,0.000017,266,0.044333,0,0.000000,0
P2_uniform_envelope,20,4,4,0.000028,0.000038,278,0.046333,0,0.000000,0
P2_uniform_envelope,20,4,5,0.000059,0.000079,309,0.051500,0,0.000000,0
P2_uniform_envelope,20,4,6,0.000114,0.000153,297,0.049500,0,0.000000,0
P2_uniform_envelope,20,4,7,0.000205,0.000273,291,0.048500,0,0.000000,0
P2_uniform_envelope,20,4,8,0.000335,0.000447,292,0.048667,0,0.000000,0
P2_uniform_envelope,20,4,9,0.000497,0.000663,317,0.052833,0,0.000000,0
P2_uniform_envelope,20,4,10,0.000662,0.000884,341,0.056833,0,0.000000,0
P2_uniform_envelope,20,4,11,0.000789,0.001053,319,0.053167,0,0.000000,0
P2_uniform_envelope,20,4,12,0.000837,0.001116,345,0.057500,0,0.000000,0
P2_uniform_envelope,20,4,13,0.000789,0.001053,348,0.058000,0,0.000000,0
P2_uniform_envelope,20,4,14,0.000662,0.000884,311,0.051833,0,0.000000,0
P2_uniform_envelope,20,4,15,0.000497,0.000663,335,0.055833,0,0.000000,0
P2_uniform_envelope,20,4,16,0.000335,0.000447,304,0.050667,0,0.000000,0
P2_uniform_envelope,20,4,17,0.000205,0.000273,304,0.050667,0,0.000000,0
P2_uniform_envelope,20,4,18,0.000114,0.000153,304,0.050667,0,0.000000,0
P2_uniform_envelope,20,4,19,0.000059,0.000079,281,0.046833,0,0.000000,0
P2_uniform_envelope,20,4,20,0.000028,0.000038,266,0.044333,0,0.000000,0
P2_uniform_envelope,20,4,21,0.000013,0.000017,283,0.047167,0,0.000000,0
P2_uniform_envelope,20,4,22,0.000005,0.000007,292,0.048667,0,0.000000,0
P2_uniform_envelope,20,4,23,0.000002,0.000003,286,0.047667,0,0.000000,0
P2_uniform_envelope,20,5,0,0.000002,0.000002,289,0.048167,0,0.000000,0
P2_uniform_envelope,20,5,1,0.000004,0.000006,306,0.051000,0,0.000000,0
P2_uniform_envelope,20,5,2,0.000011,0.000014,284,0.047333,0,0.000000,0
P2_uniform_envelope,20,5,3,0.000026,0.000034,268,0.044667,0,0.000000,0
P2_uniform_envelope,20,5,4,0.000059,0.000079,281,0.046833,0,0.000000,0
P2_uniform_envelope,20,5,5,0.000127,0.000169,298,0.049667,0,0.000000,0
P2_uniform_envelope,20,5,6,0.000255,0.000340,306,0.051000,0,0.000000,0
P2_uniform_envelope,20,5,7,0.000470,0.000626,293,0.048833,0,0.000000,0
P2_uniform_envelope,20,5,8,0.000789,0.001053,310,0.051667,0,0.000000,0
P2_uniform_envelope,20,5,9,0.001197,0.001596,326,0.054333,0,0.000000,0
P2_uniform_envelope,20,5,10,0.001622,0.002164,348,0.058000,0,0.000000,0
P2_uniform_envelope,20,5,11,0.001954,0.002606,354,0.059000,0,0.000000,0
P2_uniform_envelope,20,5,12,0.002080,0.002774,358,0.059667,0,0.000000,0
P2_uniform_envelope,20,5,13,0.001954,0.002606,346,0.057667,0,0.000000,0
P2_uniform_envelope,20,5,14,0.001622,0.002164,315,0.052500,0,0.000000,0
P2_uniform_envelope,20,5,15,0.001197,0.001596,316,0.052667,0,0.000000,0
P2_uniform_envelope,20,5,16,0.000789,0.001053,308,0.051333,0,0.000000,0
P2_uniform_envelope,20,5,17,0.000470,0.000626,267,0.044500,0,0.000000,0
P2_uniform_envelope,20,5,18,0.000255,0.000340,266,0.044333,0,0.000000,0
P2_uniform_envelope,20,5,19,0.000127,0.000169,284,0.047333,0,0.000000,0
P2_uniform_envelope,20,5,20,0.000059,0.000079,287,0.047833,0,0.000000,0
P2_uniform_envelope,20,5,21,0.000026,0.000034,271,0.045167,0,0.000000,0
P2_uniform_envelope,20,5,22,0.000011,0.000014,271,0.045167,0,0.000000,0
P2_uniform_envelope,20,5,23,0.000004,0.000006,283,0.047167,0,0.000000,0
P2_uniform_envelope,20,6,0,0.000003,0.000004,278,0.046333,0,0.000000,0
P2_uniform_envelope,20,6,1,0.000007,0.000010,274,0.045667,0,0.000000,0
P2_uniform_envelope,20,6,2,0.000019,0.000026,293,0.048833,0,0.000000,0
P2_uniform_envelope,20,6,3,0.000048,0.000064,287,0.047833,0,0.000000,0
P2_uniform_envelope,20,6,4,0.000114,0.000153,276,0.046000,0,0.000000,0
P2_uniform_envelope,20,6,5,0.000255,0.000340,299,0.049833,0,0.000000,0
P2_uniform_envelope,20,6,6,0.000526,0.000702,306,0.051000,0,0.000000,0
P2_uniform_envelope,20,6,7,0.001000,0.001333,318,0.053000,0,0.000000,0
P2_uniform_envelope,20,6,8,0.001726,0.002302,318,0.053000,0,0.000000,0
P2_uniform_envelope,20,6,9,0.002677,0.003570,325,0.054167,0,0.000000,0
P2_uniform_envelope,20,6,10,0.003694,0.004927,341,0.056833,0,0.000000,0
P2_uniform_envelope,20,6,11,0.004497,0.005998,345,0.057500,0,0.000000,0
P2_uniform_envelope,20,6,12,0.004805,0.006408,381,0.063500,0,0.000000,0
P2_uniform_envelope,20,6,13,0.004497,0.005998,368,0.061333,0,0.000000,0
P2_uniform_envelope,20,6,14,0.003694,0.004927,341,0.056833,0,0.000000,0
P2_uniform_envelope,20,6,15,0.002677,0.003570,306,0.051000,0,0.000000,0
P2_uniform_envelope,20,6,16,0.001726,0.002302,312,0.052000,0,0.000000,0
P2_uniform_envelope,20,6,17,0.001000,0.001333,327,0.054500,0,0.000000,0
P2_uniform_envelope,20,6,18,0.000526,0.000702,309,0.051500,0,0.000000,0
P2_uniform_envelope,20,6,19,0.000255,0.000340,279,0.046500,0,0.000000,0
P2_uniform_envelope,20,6,20,0.000114,0.000153,292,0.048667,0,0.000000,0
P2_uniform_envelope,20,6,21,0.000048,0.000064,300,0.050000,0,0.000000,0
P2_uniform_envelope,20,6,22,0.000019,0.000026,271,0.045167,0,0.000000,0
P2_uniform_envelope,20,6,23,0.000007,0.000010,308,0.051333,0,0.000000,0
P2_uniform_envelope,20,7,0,0.000004,0.000006,286,0.047667,0,0.000000,0
P2_uniform_envelope,20,7,1,0.000012,0.000016,299,0.049833,0,0.000000,0
P2_uniform_envelope,20,7,2,0.000033,0.000044,273,0.045500,0,0.000000,0
P2_uniform_envelope,20,7,3,0.000084,0.000112,277,0.046167,0,0.000000,0
P2_uniform_envelope,20,7,4,0.000205,0.000273,296,0.049333,0,0.000000,0
P2_uniform_envelope,20,7,5,0.000470,0.000626,283,0.047167,0,0.000000,0
P2_uniform_envelope,20,7,6,0.001000,0.001333,326,0.054333,0,0.000000,0
P2_uniform_envelope,20,7,7,0.001954,0.002606,311,0.051833,0,0.000000,0
P2_uniform_envelope,20,7,8,0.003461,0.004617,346,0.057667,0,0.000000,0
P2_uniform_envelope,20,7,9,0.005490,0.007322,365,0.060833,0,0.000000,0
P2_uniform_envelope,20,7,10,0.007705,0.010276,345,0.057500,0,0.000000,0
P2_uniform_envelope,20,7,11,0.009479,0.012643,354,0.059000,0,0.000000,0
P2_uniform_envelope,20,7,12,0.010164,0.013557,360,0.060000,0,0.000000,1
P2_uniform_envelope,20,7,13,0.009479,0.012643,353,0.058833,0,0.000000,0
P2_uniform_envelope,20,7,14,0.007705,0.010276,339,0.056500,0,0.000000,0
P2_uniform_envelope,20,7,15,0.005490,0.007322,325,0.054167,0,0.000000,0
P2_uniform_envelope,20,7,16,0.003461,0.004617,357,0.059500,0,0.000000,0
P2_uniform_envelope,20,7,17,0.001954,0.002606,328,0.054667,0,0.000000,0
P2_uniform_envelope,20,7,18,0.001000,0.001333,303,0.050500,0,0.000000,0
P2_uniform_envelope,20,7,19,0.000470,0.000626,304,0.050667,0,0.000000,0
P2_uniform_envelope,20,7,20,0.000205,0.000273,283,0.047167,0,0.000000,0
P2_uniform_envelope,20,7,21,0.000084,0.000112,320,0.053333,0,0.000000,0
P2_uniform_envelope,20,7,22,0.000033,0.000044,299,0.049833,0,0.000000,0
P2_uniform_envelope,20,7,23,0.000012,0.000016,315,0.052500,0,0.000000,0
P2_uniform_envelope,20,8,0,0.000006,0.000009,313,0.052167,0,0.000000,0
P2_uniform_envelope,20,8,1,0.000018,0.000025,316,0.052667,0,0.000000,0
P2_uniform_envelope,20,8,2,0.000051,0.000068,305,0.050833,0,0.000000,0
P2_uniform_envelope,20,8,3,0.000134,0.000179,298,0.049667,0,0.000000,0
P2_uniform_envelope,20,8,4,0.000335,0.000447,307,0.051167,0,0.000000,0
P2_uniform_envelope,20,8,5,0.000789,0.001053,327,0.054500,0,0.000000,0
P2_uniform_envelope,20,8,6,0.001726,0.002302,347,0.057833,0,0.000000,0
P2_uniform_envelope,20,8,7,0.003461,0.004617,331,0.055167,0,0.000000,0
P2_uniform_envelope,20,8,8,0.006281,0.008377,342,0.057000,0,0.000000,0
P2_uniform_envelope,20,8,9,0.010164,0.013557,371,0.061833,0,0.000000,1
P2_uniform_envelope,20,8,10,0.014483,0.019317,367,0.061167,0,0.000000,1
P2_uniform_envelope,20,8,11,0.017986,0.023990,373,0.062167,0,0.000000,1
P2_uniform_envelope,20,8,12,0.019347,0.025804,367,0.061167,0,0.000000,1
P2_uniform_envelope,20,8,13,0.017986,0.023990,327,0.054500,0,0.000000,1
P2_uniform_envelope,20,8,14,0.014483,0.019317,355,0.059167,0,0.000000,1
P2_uniform_envelope,20,8,15,0.010164,0.013557,344,0.057333,0,0.000000,1
P2_uniform_envelope,20,8,16,0.006281,0.008377,346,0.057667,0,0.000000,0
P2_uniform_envelope,20,8,17,0.003461,0.004617,338,0.056333,0,0.000000,0
P2_uniform_envelope,20,8,18,0.001726,0.002302,348,0.058000,0,0.000000,0
P2_uniform_envelope,20,8,19,0.000789,0.001053,313,0.052167,0,0.000000,0
P2_uniform_envelope,20,8,20,0.000335,0.000447,316,0.052667,0,0.000000,0
P2_uniform_envelope,20,8,21,0.000134,0.000179,302,0.050333,0,0.000000,0
P2_uniform_envelope,20,8,22,0.000051,0.000068,293,0.048833,0,0.000000,0
P2_uniform_envelope,20,8,23,0.000018,0.000025,290,0.048333,0,0.000000,0
P2_uniform_envelope,20,9,0,0.000009,0.000012,328,0.054667,0,0.000000,0
P2_uniform_envelope,20,9,1,0.000026,0.000034,335,0.055833,0,0.000000,0
P2_uniform_envelope,20,9,2,0.000072,0.000096,322,0.053667,0,0.000000,0
P2_uniform_envelope,20,9,3,0.000194,0.000259,300,0.050000,0,0.000000,0
P2_uniform_envelope,20,9,4,0.000497,0.000663,313,0.052167,0,0.000000,0
P2_uniform_envelope,20,9,5,0.001197,0.001596,329,0.054833,0,0.000000,0
P2_uniform_envelope,20,9,6,0.002677,0.003570,318,0.053000,0,0.000000,0
P2_uniform_envelope,20,9,7,0.005490,0.007322,373,0.062167,0,0.000000,0
P2_uniform_envelope,20,9,8,0.010164,0.013557,349,0.058167,0,0.000000,1
P2_uniform_envelope,20,9,9,0.016727,0.022310,368,0.061333,0,0.000000,1
P2_uniform_envelope,20,9,10,0.024128,0.032182,349,0.058167,0,0.000000,1
P2_uniform_envelope,20,9,11,0.030185,0.040260,338,0.056333,0,0.000000,1
P2_uniform_envelope,20,9,12,0.032546,0.043410,350,0.058333,0,0.000000,1
P2_uniform_envelope,20,9,13,0.030185,0.040260,327,0.054500,0,0.000000,1
P2_uniform_envelope,20,9,14,0.024128,0.032182,352,0.058667,0,0.000000,1
P2_uniform_envelope,20,9,15,0.016727,0.022310,347,0.057833,0,0.000000,1
P2_uniform_envelope,20,9,16,0.010164,0.013557,351,0.058500,0,0.000000,1
P2_uniform_envelope,20,9,17,0.005490,0.007322,348,0.058000,0,0.000000,0
P2_uniform_envelope,20,9,18,0.002677,0.003570,335,0.055833,0,0.000000,0
P2_uniform_envelope,20,9,19,0.001197,0.001596,327,0.054500,0,0.000000,0
P2_uniform_envelope,20,9,20,0.000497,0.000663,335,0.055833,0,0.000000,0
P2_uniform_envelope,20,9,21,0.000194,0.000259,325,0.054167,0,0.000000,0
P2_uniform_envelope,20,9,22,0.000072,0.000096,316,0.052667,0,0.000000,0
P2_uniform_envelope,20,9,23,0.000026,0.000034,309,0.051500,0,0.000000,0
P2_uniform_envelope,20,10,0,0.000011,0.000015,300,0.050000,0,0.000000,0
P2_uniform_envelope,20,10,1,0.000033,0.000044,348,0.058000,0,0.000000,0
P2_uniform_envelope,20,10,2,0.000093,0.000124,306,0.051000,0,0.000000,0
P2_uniform_envelope,20,10,3,0.000255,0.000340,336,0.056000,0,0.000000,0
P2_uniform_envelope,20,10,4,0.000662,0.000884,321,0.053500,0,0.000000,0
P2_uniform_envelope,20,10,5,0.001622,0.002164,323,0.053833,0,0.000000,0
P2_uniform_envelope,20,10,6,0.003694,0.004927,343,0.057167,0,0.000000,0
P2_uniform_envelope,20,10,7,0.007705,0.010276,372,0.062000,0,0.000000,0
P2_uniform_envelope,20,10,8,0.014483,0.019317,356,0.059333,0,0.000000,1
P2_uniform_envelope,20,10,9,0.024128,0.032182,356,0.059333,0,0.000000,1
P2_uniform_envelope,20,10,10,0.035104,0.046821,376,0.062667,0,0.000000,1
P2_uniform_envelope,20,10,11,0.044129,0.058859,377,0.062833,0,0.000000,1
P2_uniform_envelope,20,10,12,0.047655,0.063561,373,0.062167,0,0.000000,1
P2_uniform_envelope,20,10,13,0.044129,0.058859,374,0.062333,0,0.000000,1
P2_uniform_envelope,20,10,14,0.035104,0.046821,368,0.061333,0,0.000000,1
P2_uniform_envelope,20,10,15,0.024128,0.032182,345,0.057500,0,0.000000,1
P2_uniform_envelope,20,10,16,0.014483,0.019317,366,0.061000,0,0.000000,1
P2_uniform_envelope,20,10,17,0.007705,0.010276,320,0.053333,0,0.000000,0
P2_uniform_envelope,20,10,18,0.003694,0.004927,357,0.059500,0,0.000000,0
P2_uniform_envelope,20,10,19,0.001622,0.002164,334,0.055667,0,0.000000,0
P2_uniform_envelope,20,10,20,0.000662,0.000884,347,0.057833,0,0.000000,0
