snapshot,fine_JJ,fine_divJ2,fine_curlJ2,fine_JdotDivJ,fine_J4,fine_stateSq,coarse_JJ,coarse_divJ2,coarse_curlJ2,coarse_JdotDivJ,coarse_J4,coarse_stateSq
90,0.0157178,0.00023282,0.00723588,-0.000108206,0.00034359,0.000244141,0.186627,0.000985286,0.0379307,-0.000348149,0.0415967,0.00195312
91,0.0159899,0.000229121,0.00738723,-0.000108602,0.000363683,0.000244141,0.188405,0.000962042,0.0395982,-0.000331872,0.0430562,0.00195312
92,0.0162858,0.000223053,0.00774297,-0.000108446,0.000386051,0.000244141,0.191838,0.000999234,0.046021,-0.000380058,0.045687,0.00195312
93,0.0156079,0.000232823,0.00746528,-0.000114797,0.000346768,0.000244141,0.182198,0.00094841,0.0392133,-0.000334634,0.0405981,0.00195312
94,0.015269,0.000239633,0.00743614,-0.000117408,0.000337619,0.000244141,0.177605,0.000943295,0.0391356,-0.000306861,0.038888,0.00195312
95,0.014655,0.000232696,0.00736959,-0.00011196,0.000313065,0.000244141,0.167749,0.00103206,0.0413501,-0.000444308,0.0347426,0.00195312
96,0.0133995,0.000236866,0.00719142,-0.000115519,0.00026551,0.000244141,0.147693,0.000999123,0.0356151,-0.000348778,0.0271633,0.00195312
97,0.0135445,0.000243437,0.00738366,-0.00011842,0.000269028,0.000244141,0.150615,0.00111643,0.0416009,-0.000457693,0.0291788,0.00195312
98,0.0129321,0.000228098,0.0073821,-0.000112756,0.000247294,0.000244141,0.140037,0.000990352,0.0402966,-0.00051505,0.0244031,0.00195312
99,0.0126713,0.000231889,0.00752587,-0.000110085,0.000241986,0.000244141,0.134638,0.000940384,0.0430095,-0.000295675,0.0234572,0.00195312
100,0.0119694,0.000235511,0.00728554,-0.000107385,0.000218909,0.000244141,0.124028,0.00109088,0.0359851,-0.000321671,0.0200343,0.00195312
101,0.0121062,0.000238361,0.00727538,-0.000107491,0.000224544,0.000244141,0.127332,0.00104959,0.0367173,-0.000277846,0.0209125,0.00195312
102,0.0126107,0.000242366,0.00744359,-0.000115169,0.000243019,0.000244141,0.132824,0.000992971,0.0360633,-0.0002685,0.0229671,0.00195312
103,0.0136858,0.000226582,0.00754279,-0.00010689,0.000280495,0.000244141,0.151094,0.000885309,0.0409157,-0.000409276,0.0292874,0.00195312
104,0.0149761,0.00023609,0.00730806,-0.000104236,0.000319947,0.000244141,0.172899,0.000980621,0.0351372,-0.000374521,0.035889,0.00195312
105,0.0173498,0.000231186,0.00755681,-0.000115139,0.000421945,0.000244141,0.207465,0.00100585,0.0376033,-0.000319384,0.0517336,0.00195312
106,0.0191532,0.000231485,0.0074605,-0.000109422,0.000508952,0.000244141,0.237209,0.00107439,0.0395284,-0.000378915,0.0665523,0.00195312
107,0.0209011,0.00022324,0.00736501,-0.000111882,0.000594504,0.000244141,0.266919,0.000983379,0.0393897,-0.000383416,0.0829623,0.00195312
108,0.0236725,0.000232537,0.00752525,-0.000117417,0.000762558,0.000244141,0.3086,0.00104151,0.0408086,-0.000358842,0.110767,0.00195312
109,0.0256782,0.000240046,0.00761822,-0.000116715,0.000860992,0.000244141,0.341034,0.00101882,0.039822,-0.000346089,0.130213,0.00195312
110,0.0289244,0.000226182,0.00772134,-0.000109456,0.00107681,0.000244141,0.393914,0.000990509,0.0417515,-0.000225529,0.173212,0.00195312
111,0.0332974,0.000230072,0.00760128,-0.000102382,0.00137979,0.000244141,0.463461,0.00105584,0.040266,-0.000426058,0.234869,0.00195312
112,0.0394887,0.000227727,0.00764671,-0.000108527,0.00187587,0.000244141,0.561194,0.000971729,0.0406967,-0.000365974,0.339135,0.00195312
113,0.0460049,0.000235735,0.00765351,-0.000114469,0.00250797,0.000244141,0.667105,0.00101072,0.0427387,-0.000313767,0.477664,0.00195312
114,0.052825,0.000227647,0.00753668,-0.000107293,0.00325511,0.000244141,0.776202,0.000941298,0.041014,-0.000383788,0.642416,0.00195312
115,0.0594765,0.000231387,0.00734912,-0.000105341,0.00402839,0.000244141,0.883928,0.00100376,0.0357545,-0.000409008,0.819416,0.00195312
116,0.067768,0.000231849,0.00778836,-0.000112725,0.00522718,0.000244141,1.01448,0.000918056,0.0454995,-0.000326371,1.085,0.00195312
117,0.0735247,0.000240027,0.00763515,-0.000112719,0.00602877,0.000244141,1.10672,0.00114122,0.0401238,-0.000307621,1.27637,0.00195312
118,0.0604743,0.00023378,0.00748378,-0.00011144,0.00413939,0.000244141,0.898894,0.00102788,0.0370475,-0.000221613,0.84325,0.00195312
119,0.0657137,0.000225953,0.00737448,-0.000105963,0.00482899,0.000244141,0.984306,0.00105879,0.0350541,-0.000426201,1.00609,0.00195312
120,0.0698709,0.000233656,0.00741066,-0.000106022,0.00543858,0.000244141,1.05112,0.00110593,0.0391747,-0.000199091,1.15021,0.00195312
121,0.0731066,0.0002246,0.00750508,-0.000110277,0.00593454,0.000244141,1.10041,0.000886004,0.0383473,-0.000343852,1.25726,0.00195312
122,0.0759646,0.000227474,0.00735813,-0.00011335,0.00634975,0.000244141,1.14753,0.000948053,0.0349282,-0.000332942,1.35939,0.00195312
123,0.079223,0.000224993,0.0073603,-0.000106995,0.00693383,0.000244141,1.20135,0.00100468,0.0396566,-0.000341548,1.49815,0.00195312
124,0.0818136,0.000228011,0.00730797,-0.000103738,0.00740742,0.000244141,1.24143,0.000939919,0.0393928,-0.000253061,1.60385,0.00195312
125,0.0833135,0.000234819,0.00759533,-0.000116215,0.00762237,0.000244141,1.26421,0.000973817,0.0424818,-0.000346353,1.65277,0.00195312
126,0.0826515,0.000234927,0.00748888,-0.00010971,0.00757381,0.000244141,1.25459,0.000947164,0.0464051,-0.000327768,1.64018,0.00195312
127,0.0798189,0.000225754,0.00733542,-0.000108684,0.00699332,0.000244141,1.2108,0.000955085,0.0403577,-0.000273778,1.51227,0.00195312
128,0.0790489,0.00023451,0.0073512,-0.000114602,0.00688871,0.000244141,1.19847,0.00107615,0.0407739,-0.000489991,1.49486,0.00195312
129,0.0781744,0.000233715,0.00739344,-0.000105538,0.00672917,0.000244141,1.18329,0.00101578,0.0383187,-0.000291355,1.44877,0.00195312
130,0.0707401,0.000232085,0.00745943,-0.000116221,0.00555401,0.000244141,1.06295,0.00104596,0.0374766,-0.000243935,1.17161,0.00195312
131,0.067057,0.000231281,0.00750141,-0.000112791,0.00502782,0.000244141,1.00433,0.00103906,0.0402364,-0.000372682,1.05152,0.00195312
132,0.064128,0.000229691,0.00737022,-0.000114181,0.00464188,0.000244141,0.957354,0.00103967,0.0377939,-0.000442839,0.957492,0.00195312
133,0.062153,0.000232455,0.00743911,-0.000109451,0.00439224,0.000244141,0.925872,0.000953755,0.0415885,-0.00032193,0.90207,0.00195312
134,0.0618378,0.000229457,0.00728425,-0.000112077,0.00431392,0.000244141,0.921643,0.00103104,0.0390205,-0.000337325,0.889598,0.00195312
135,0.0614351,0.00022711,0.00726207,-0.000112744,0.00427666,0.000244141,0.916143,0.000961545,0.0413341,-0.000458642,0.878798,0.00195312
136,0.0597446,0.000236406,0.00709155,-0.000113815,0.00404248,0.000244141,0.890477,0.000946566,0.0397835,-0.000407402,0.833489,0.00195312
137,0.0583798,0.000229999,0.00737701,-0.000116541,0.00385142,0.000244141,0.86737,0.000975754,0.0392575,-0.000259131,0.788214,0.00195312
138,0.0576527,0.000227031,0.0073646,-0.000103429,0.00379362,0.000244141,0.853837,0.00108051,0.0391102,-0.000311432,0.767216,0.00195312
139,0.0568372,0.000232696,0.00743778,-0.000113905,0.00367299,0.000244141,0.840242,0.00104107,0.0377158,-0.000478523,0.739921,0.00195312
140,0.0561255,0.000232591,0.00739018,-0.000120417,0.00363345,0.000244141,0.830305,0.00106846,0.0391148,-0.000354419,0.728307,0.00195312
141,0.0553896,0.000228133,0.00723442,-0.000112339,0.00352556,0.000244141,0.820672,0.00100007,0.0402935,-0.000405189,0.71398,0.00195312
142,0.0541718,0.000229226,0.00738124,-0.000109507,0.00335428,0.000244141,0.799113,0.000995749,0.0379274,-0.000449889,0.669966,0.00195312
143,0.0515418,0.000225917,0.00705549,-0.000111073,0.00307203,0.000244141,0.760379,0.00092358,0.0381645,-0.000311875,0.615159,0.00195312
144,0.0487746,0.000229202,0.00729493,-0.000116154,0.00274849,0.000244141,0.713484,0.000953879,0.0371409,-0.000309186,0.539701,0.00195312
145,0.0464918,0.000219962,0.00735657,-0.000105179,0.00251437,0.000244141,0.676426,0.00106288,0.0382862,-0.00027813,0.484527,0.00195312
146,0.0434993,0.000231525,0.00750222,-9.90115e-05,0.00225566,0.000244141,0.627175,0.00114073,0.0373444,-0.00019631,0.42288,0.00195312
147,0.0404046,0.000228614,0.00738188,-0.000109279,0.00195785,0.000244141,0.578346,0.000989473,0.0379864,-0.000245648,0.360704,0.00195312
148,0.0383509,0.000231705,0.00738084,-0.000110609,0.00177246,0.000244141,0.545699,0.00100817,0.0401382,-0.000357239,0.322096,0.00195312
149,0.0352513,0.000243716,0.0071867,-0.000119794,0.00151703,0.000244141,0.497742,0.00103383,0.0370295,-0.000334389,0.270688,0.00195312
150,0.0327342,0.000242448,0.00707683,-0.000110767,0.001312,0.000244141,0.457928,0.0010406,0.035452,-0.000195617,0.226414,0.00195312
151,0.0307332,0.000226259,0.00734315,-0.000104038,0.00119619,0.000244141,0.424007,0.000975936,0.0402277,-0.00038613,0.200284,0.00195312
152,0.0282346,0.000231098,0.00749133,-0.000109203,0.00102739,0.000244141,0.383432,0.00105519,0.0403261,-0.000348337,0.16555,0.00195312
153,0.0267259,0.000222991,0.00735727,-0.000107869,0.000908638,0.000244141,0.359788,0.000904925,0.0358172,-0.000345574,0.142855,0.00195312
154,0.0260737,0.000232045,0.00747682,-0.000106174,0.000876108,0.000244141,0.349268,0.00108606,0.0424775,-0.000380753,0.136088,0.00195312
155,0.0245269,0.000225572,0.00733563,-0.000105188,0.000783385,0.000244141,0.325759,0.000777063,0.0395727,-0.000262013,0.121437,0.00195312
156,0.0242764,0.000222761,0.00753595,-0.000104626,0.000771403,0.000244141,0.319919,0.0011031,0.0409698,-0.000311243,0.115172,0.00195312
157,0.0522901,0.000240241,0.00718868,-0.000107556,0.00313557,0.000244141,0.770761,0.00104839,0.0410032,-0.000308869,0.628564,0.00195312
158,0.0562414,0.000240875,0.00725847,-0.000114516,0.00360441,0.000244141,0.832137,0.000950025,0.0373487,-0.000217643,0.728714,0.00195312
159,0.0602548,0.000239657,0.00756943,-0.000112656,0.00411477,0.000244141,0.895826,0.000908883,0.0433338,-0.000275334,0.843711,0.00195312
160,0.0621819,0.000241768,0.00736885,-0.000113956,0.0043544,0.000244141,0.926639,0.000992227,0.0368163,-0.000393079,0.892127,0.00195312
161,0.0639966,0.000231538,0.00740986,-0.000108092,0.00464872,0.000244141,0.955652,0.00101216,0.0400144,-0.000382323,0.96005,0.00195312
162,0.0642587,0.000228749,0.00734491,-0.000106287,0.00462824,0.000244141,0.96015,0.0009385,0.0405346,-0.000140684,0.960387,0.00195312
163,0.0637368,0.000222962,0.00741457,-0.000101438,0.00455188,0.000244141,0.9515,0.00104953,0.0381221,-0.00037952,0.942947,0.00195312
164,0.0644378,0.000237858,0.00722383,-0.000104977,0.00465006,0.000244141,0.966647,0.00100257,0.0391995,-0.000370452,0.978106,0.00195312
165,0.0661243,0.000231347,0.0072881,-0.000115842,0.00484533,0.000244141,0.990927,0.00100569,0.0346707,-0.000278243,1.0144,0.00195312
166,0.0691224,0.000228525,0.00741487,-0.00010727,0.00530168,0.000244141,1.03832,0.000997037,0.0409442,-0.000227907,1.12227,0.00195312
167,0.0731307,0.000228262,0.00734331,-0.000104594,0.0059075,0.000244141,1.10408,0.000945695,0.0411284,-0.000176671,1.26093,0.00195312
168,0.0782549,0.000232917,0.00719432,-0.000104554,0.0067483,0.000244141,1.18567,0.000965207,0.0383015,-0.000288343,1.45835,0.00195312
169,0.0841274,0.000239652,0.00709306,-0.000114782,0.00772267,0.000244141,1.27911,0.000975318,0.0345603,-0.000358281,1.68109,0.00195312
170,0.0908768,0.000236771,0.00744389,-0.000109444,0.00896314,0.000244141,1.38522,0.00101881,0.0388314,-0.00030234,1.97054,0.00195312
171,0.098997,0.000238574,0.00757101,-0.000107779,0.0105974,0.000244141,1.51455,0.000897407,0.0421073,-0.000278381,2.35302,0.00195312
172,0.10563,0.000241522,0.00736331,-0.000114095,0.0119551,0.000244141,1.62108,0.00103529,0.0393046,-0.000395208,2.6834,0.00195312
173,0.109682,0.000236232,0.00755976,-0.000110058,0.0128777,0.000244141,1.68702,0.0010087,0.042562,-0.000327354,2.90942,0.00195312
174,0.11365,0.000232437,0.00759028,-0.000108411,0.0138499,0.000244141,1.74894,0.00100979,0.0389776,-0.000325361,3.1281,0.00195312
175,0.115157,0.000248286,0.00754806,-0.000114231,0.0141532,0.000244141,1.77293,0.000996392,0.0378714,-0.00028807,3.21011,0.00195312
176,0.116599,0.000235278,0.00744676,-0.000110937,0.0145432,0.000244141,1.7973,0.000965909,0.0407467,-0.000381274,3.30216,0.00195312
177,0.1192,0.000232945,0.00732243,-0.000108724,0.0150981,0.000244141,1.83861,0.000852111,0.0355925,-0.000244285,3.4441,0.00195312
178,0.120163,0.000229101,0.00749426,-0.000104808,0.015386,0.000244141,1.85412,0.00101722,0.0406842,-0.000360755,3.50508,0.00195312
179,0.121228,0.000231493,0.0075243,-0.000111234,0.0156757,0.000244141,1.86903,0.000979174,0.0372176,-0.000314854,3.5635,0.00195312
180,0.123212,0.000220689,0.00745124,-9.625e-05,0.0162112,0.000244141,1.90299,0.00105439,0.0415656,-0.000390404,3.70253,0.00195312
181,0.126329,0.000223119,0.00746844,-9.36506e-05,0.0169705,0.000244141,1.95116,0.00100894,0.0393755,-0.000294342,3.8821,0.00195312
182,0.129666,0.000228048,0.00740771,-9.8107e-05,0.0179576,0.000244141,2.00533,0.00111806,0.0404432,-0.000345392,4.12303,0.00195312
183,0.13221,0.000230051,0.00714539,-0.000115096,0.0185445,0.000244141,2.04929,0.000920359,0.0375134,-0.000324036,4.2874,0.00195312
184,0.133727,0.000230981,0.00736601,-0.000100675,0.0189934,0.000244141,2.07134,0.00096189,0.0375172,-0.000340913,4.37484,0.00195312
185,0.136239,0.000227359,0.00724434,-0.000104968,0.0197409,0.000244141,2.11327,0.0010773,0.0389586,-0.000329699,4.57434,0.00195312
186,0.138639,0.000223667,0.00753996,-0.000103895,0.0204885,0.000244141,2.14706,0.00107425,0.042635,-0.000388748,4.72063,0.00195312
187,0.140342,0.000227111,0.00732486,-0.000107596,0.0208846,0.000244141,2.17628,0.000955642,0.0382312,-0.00038984,4.83116,0.00195312
188,0.141922,0.000232056,0.00737169,-0.000113472,0.0214321,0.000244141,2.20267,0.000921423,0.0458927,-0.000362494,4.98042,0.00195312
189,0.138244,0.000235719,0.00734662,-0.000111751,0.0202195,0.000244141,2.14354,0.000951775,0.040198,-0.000261897,4.68362,0.00195312
190,0.133871,0.00023514,0.00752709,-0.000115635,0.0190302,0.000244141,2.0719,0.00111004,0.0373417,-0.000347119,4.37885,0.00195312
191,0.132514,0.000233576,0.00752301,-0.000110613,0.0186656,0.000244141,2.04993,0.00112137,0.0380215,-0.000238345,4.29747,0.00195312
192,0.130947,0.000227335,0.00748099,-0.000102922,0.0182496,0.000244141,2.02686,0.00100099,0.0420572,-0.000345853,4.20516,0.00195312
193,0.127344,0.000222732,0.00734859,-9.94476e-05,0.0171918,0.000244141,1.97059,0.000933174,0.0388888,-0.000283595,3.958,0.00195312
194,0.123737,0.000221049,0.00758895,-9.26715e-05,0.0163931,0.000244141,1.90888,0.000990808,0.0430957,-0.000243837,3.73907,0.00195312
195,0.121244,0.000228799,0.00736149,-0.000105558,0.0156462,0.000244141,1.87337,0.000979211,0.0412065,-0.000371437,3.58774,0.00195312
196,0.121438,0.000228184,0.00761143,-9.79967e-05,0.0157699,0.000244141,1.87381,0.00104576,0.0450898,-0.000480953,3.59707,0.00195312
